Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
36.0,12947,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12948,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12949,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12950,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12951,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12952,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12953,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12954,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12955,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12957,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12958,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12959,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12960,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12961,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12962,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12963,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12964,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12965,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12966,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12967,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12968,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12969,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12970,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12971,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12972,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12973,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12974,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12975,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12976,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12977,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12978,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12979,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12980,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12981,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12982,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12983,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12984,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12985,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12986,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12987,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12988,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12989,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12990,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12991,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12992,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12993,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12994,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12995,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12996,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12997,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12998,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,12999,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13000,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13001,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13002,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13003,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13004,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13005,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13006,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13007,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13008,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13009,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13010,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13011,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13012,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13013,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13014,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13015,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13016,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13017,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13018,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13019,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13020,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13021,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13022,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13023,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13024,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13025,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13026,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13027,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13028,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13029,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13030,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13031,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13032,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13033,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13034,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13035,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13036,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13037,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13038,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13039,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13040,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13041,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13042,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13043,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,13044,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,Xbox(Xseries),3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
